,file_name,n_sentence,token,probability,surprisal
3544,de_zilveren_schaatsen,38,",",0.020864341408014297,3.8697137298741575
3545,de_zilveren_schaatsen,38,„,0.0014984923182055354,6.503295797543328
3546,de_zilveren_schaatsen,38,want,3.278312215115875e-05,10.325596743572245
3547,de_zilveren_schaatsen,38,nu,8.979621634352952e-05,9.31796771780293
3548,de_zilveren_schaatsen,38,"
",0.5776700377464294,0.5487524422682936
3549,de_zilveren_schaatsen,38,zal,3.888460560119711e-05,10.154912128566577
3550,de_zilveren_schaatsen,38,je,0.001092863385565579,6.818954067933092
3551,de_zilveren_schaatsen,38,wel,0.000690662651322782,7.27785905699175
3552,de_zilveren_schaatsen,38,eenige,2.7784200938185677e-05,10.491043010393971
3553,de_zilveren_schaatsen,38,drukking,2.83848221442895e-05,10.469655987195653
3554,de_zilveren_schaatsen,38,kunnen,3.135975930490531e-05,10.369985037737756
3555,de_zilveren_schaatsen,38,velen,0.000988603918813169,6.919216793096471
3556,de_zilveren_schaatsen,38,.,0.13758344948291779,1.9835246406377591
3557,de_zilveren_schaatsen,39,"

",0.007147142197936773,4.941042694770853
3558,de_zilveren_schaatsen,39,Griete,0.001474119839258492,6.519694186444866
3559,de_zilveren_schaatsen,39,beet,9.120638424064964e-06,11.604970753689402
3560,de_zilveren_schaatsen,39,zich,0.00027150323148816824,8.21153651631059
3561,de_zilveren_schaatsen,39,op,2.4807870886434102e-06,12.906934673687013
3562,de_zilveren_schaatsen,39,de,0.000181772920768708,8.61275233798232
3563,de_zilveren_schaatsen,39,lippen,4.6306934109452413e-07,14.585389029290813
3564,de_zilveren_schaatsen,39,",",0.10538014024496078,2.2501810833519986
3565,de_zilveren_schaatsen,39,als,3.722890369317611e-07,14.80359530336738
3566,de_zilveren_schaatsen,39,wilde,0.0038014943711459637,5.572361033989773
3567,de_zilveren_schaatsen,39,zij,0.0006883000605739653,7.281285680554779
3568,de_zilveren_schaatsen,39,zeggen,2.2457106751971878e-05,10.703903434762395
3569,de_zilveren_schaatsen,39,:,0.013191408477723598,4.328189534199261
3570,de_zilveren_schaatsen,40,’t,3.9493199437856674e-05,10.139382067009699
3571,de_zilveren_schaatsen,40,doet,9.945862257154658e-05,9.215768853843091
3572,de_zilveren_schaatsen,40,mij,0.0008181821322068572,7.108425590635981
3573,de_zilveren_schaatsen,40,toch,0.00027811736799776554,8.187467346327189
