"","X","story_name","document_id","word","word_n","paragraph_n","lp","wl","s_lp","s_lp1","s_lp2","s_lp3","s_wl","s_wl1","s_wl2","s_wl3","number_word","word_rm_punct","pos","lp_quantile"
"65",65,"mijn heer zak met rijst",1,"hoorde",7,1,-3.38738656044006,6,0.429089062448636,0.978082248731178,1.01196121540676,-0.444631610456908,0.247577343258918,-0.713901874399868,-0.393408801846939,-0.393408801846939,65,"hoorde","VERB","med_lp"
"66",66,"mijn heer zak met rijst",1,"dat",8,1,-2.89943623542786,3,0.546053839119232,0.429089062448636,0.978082248731178,1.01196121540676,-0.713901874399868,0.247577343258918,-0.713901874399868,-0.393408801846939,66,"dat","SCONJ","med_lp"
"67",67,"mijn heer zak met rijst",1,"iemand",9,1,-3.39150404930115,6,0.428102074346786,0.546053839119232,0.429089062448636,0.978082248731178,0.247577343258918,-0.713901874399868,0.247577343258918,-0.713901874399868,67,"iemand","PRON","med_lp"
"68",68,"mijn heer zak met rijst",1,"hem",10,1,-3.24103021621704,3,0.46417160310673,0.428102074346786,0.546053839119232,0.429089062448636,-0.713901874399868,0.247577343258918,-0.713901874399868,0.247577343258918,68,"hem","PRON","med_lp"
"69",69,"mijn heer zak met rijst",1,"riep.",11,1,-8.62461996078491,5,-0.826308882060991,0.46417160310673,0.428102074346786,0.546053839119232,-0.0729157292940105,-0.713901874399868,0.247577343258918,-0.713901874399868,69,"riep","VERB","low_lp"
"70",70,"mijn heer zak met rijst",1,"Hij",12,1,-1.52093720436096,3,0.876488768751345,-0.826308882060991,0.46417160310673,0.428102074346786,-0.713901874399868,-0.0729157292940105,-0.713901874399868,0.247577343258918,70,"hij","PRON","high_lp"
"71",71,"mijn heer zak met rijst",1,"keek",13,1,-3.23739433288574,4,0.465043147319422,0.876488768751345,-0.826308882060991,0.46417160310673,-0.393408801846939,-0.713901874399868,-0.0729157292940105,-0.713901874399868,71,"keek","VERB","med_lp"
"72",72,"mijn heer zak met rijst",1,"om,",14,1,-7.45155620574951,3,-0.545118086410521,0.465043147319422,0.876488768751345,-0.826308882060991,-0.713901874399868,-0.393408801846939,-0.713901874399868,-0.0729157292940105,72,"om","ADP","low_lp"
"73",73,"mijn heer zak met rijst",1,"en",15,1,-1.67417919635773,2,0.839755694805731,-0.545118086410521,0.465043147319422,0.876488768751345,-1.0343949469528,-0.713901874399868,-0.393408801846939,-0.713901874399868,73,"en","CCONJ","high_lp"
"74",74,"mijn heer zak met rijst",1,"zag,",16,1,-3.30436825752258,4,0.44898907431987,0.839755694805731,-0.545118086410521,0.465043147319422,-0.393408801846939,-1.0343949469528,-0.713901874399868,-0.393408801846939,74,"zag","VERB","med_lp"
"75",75,"mijn heer zak met rijst",1,"dat",17,1,-1.56722784042358,3,0.865392610737988,0.44898907431987,0.839755694805731,-0.545118086410521,-0.713901874399868,-0.393408801846939,-1.0343949469528,-0.713901874399868,75,"dat","SCONJ","high_lp"
"76",76,"mijn heer zak met rijst",1,"op",18,1,-3.85122537612915,2,0.317903966943532,0.865392610737988,0.44898907431987,0.839755694805731,-1.0343949469528,-0.713901874399868,-0.393408801846939,-1.0343949469528,76,"op","ADP","med_lp"
"77",77,"mijn heer zak met rijst",1,"de",19,1,-1.06648516654968,2,0.985423794276258,0.317903966943532,0.865392610737988,0.44898907431987,-1.0343949469528,-1.0343949469528,-0.713901874399868,-0.393408801846939,77,"de","DET","high_lp"
"78",78,"mijn heer zak met rijst",1,"plaats",20,1,-3.95563268661499,6,0.292876874783181,0.985423794276258,0.317903966943532,0.865392610737988,0.247577343258918,-1.0343949469528,-1.0343949469528,-0.713901874399868,78,"plaats","NOUN","med_lp"
"79",79,"mijn heer zak met rijst",1,"van",21,1,-1.9333553314209,3,0.777629537280876,0.292876874783181,0.985423794276258,0.317903966943532,-0.713901874399868,0.247577343258918,-1.0343949469528,-1.0343949469528,79,"van","ADP","high_lp"
"80",80,"mijn heer zak met rijst",1,"de",22,1,-1.01517736911774,2,0.997722597577469,0.777629537280876,0.292876874783181,0.985423794276258,-1.0343949469528,-0.713901874399868,0.247577343258918,-1.0343949469528,80,"de","DET","high_lp"
"81",81,"mijn heer zak met rijst",1,"draak,",23,1,-8.58501482009888,6,-0.816815279540626,0.997722597577469,0.777629537280876,0.292876874783181,0.247577343258918,-1.0343949469528,-0.713901874399868,0.247577343258918,81,"draak","ADJ","low_lp"
"82",82,"mijn heer zak met rijst",1,"een",24,1,-1.60366153717041,3,0.856659223372848,-0.816815279540626,0.997722597577469,0.777629537280876,-0.713901874399868,0.247577343258918,-1.0343949469528,-0.713901874399868,82,"een","DET","high_lp"
"83",83,"mijn heer zak met rijst",1,"man",25,1,-2.11141061782837,3,0.73494855984911,0.856659223372848,-0.816815279540626,0.997722597577469,-0.713901874399868,-0.713901874399868,0.247577343258918,-1.0343949469528,83,"man","NOUN","high_lp"
"84",84,"mijn heer zak met rijst",1,"stond,",26,1,-3.77026963233948,6,0.337309570356798,0.73494855984911,0.856659223372848,-0.816815279540626,0.247577343258918,-0.713901874399868,-0.713901874399868,0.247577343258918,84,"stond","VERB","med_lp"
"85",85,"mijn heer zak met rijst",1,"die",27,1,-1.65250861644745,3,0.844950269764698,0.337309570356798,0.73494855984911,0.856659223372848,-0.713901874399868,0.247577343258918,-0.713901874399868,-0.713901874399868,85,"die","PRON","high_lp"
"86",86,"mijn heer zak met rijst",1,"met",28,1,-2.9895932674408,3,0.524442628768233,0.844950269764698,0.337309570356798,0.73494855984911,-0.713901874399868,-0.713901874399868,0.247577343258918,-0.713901874399868,86,"met","ADP","med_lp"
"87",87,"mijn heer zak met rijst",1,"veel",29,1,-5.98395919799805,4,-0.193325808682676,0.524442628768233,0.844950269764698,0.337309570356798,-0.393408801846939,-0.713901874399868,-0.713901874399868,0.247577343258918,87,"veel","PRON","med_lp"
"88",88,"mijn heer zak met rijst",1,"plichtplegingen",30,1,-11.5054752845317,15,-1.51686810969121,-0.193325808682676,0.524442628768233,0.844950269764698,3.13201499623528,-0.393408801846939,-0.713901874399868,-0.713901874399868,88,"plichtplegingen","NOUN","low_lp"
"89",89,"mijn heer zak met rijst",1,"voor",31,1,-3.89483594894409,4,0.3074502370282,-1.51686810969121,-0.193325808682676,0.524442628768233,-0.393408801846939,3.13201499623528,-0.393408801846939,-0.713901874399868,89,"voor","ADP","med_lp"
"90",90,"mijn heer zak met rijst",1,"hem",32,1,-3.03935432434082,3,0.512514588947667,0.3074502370282,-1.51686810969121,-0.193325808682676,-0.713901874399868,-0.393408801846939,3.13201499623528,-0.393408801846939,90,"hem","PRON","med_lp"
"91",91,"mijn heer zak met rijst",1,"boog.",33,1,-11.1457161903381,5,-1.43063158119516,0.512514588947667,0.3074502370282,-1.51686810969121,-0.0729157292940105,-0.713901874399868,-0.393408801846939,3.13201499623528,91,"boog","NOUN","low_lp"
"92",92,"mijn heer zak met rijst",1,"Het",34,1,-2.27957630157471,3,0.694638182675866,-1.43063158119516,0.512514588947667,0.3074502370282,-0.713901874399868,-0.0729157292940105,-0.713901874399868,-0.393408801846939,92,"het","DET","high_lp"
"93",93,"mijn heer zak met rijst",1,"was",35,1,-1.50879311561584,3,0.879399783572178,0.694638182675866,-1.43063158119516,0.512514588947667,-0.713901874399868,-0.713901874399868,-0.0729157292940105,-0.713901874399868,93,"was","AUX","high_lp"
"94",94,"mijn heer zak met rijst",1,"een",36,1,-1.51934444904327,3,0.876870562266945,0.879399783572178,0.694638182675866,-1.43063158119516,-0.713901874399868,-0.713901874399868,-0.713901874399868,-0.0729157292940105,94,"een","DET","high_lp"
"95",95,"mijn heer zak met rijst",1,"man",37,1,-1.59476613998413,3,0.858791506295836,0.876870562266945,0.879399783572178,0.694638182675866,-0.713901874399868,-0.713901874399868,-0.713901874399868,-0.713901874399868,95,"man","NOUN","high_lp"
"96",96,"mijn heer zak met rijst",1,"met",38,1,-2.64715433120728,3,0.606527405940722,0.858791506295836,0.876870562266945,0.879399783572178,-0.713901874399868,-0.713901874399868,-0.713901874399868,-0.713901874399868,96,"met","ADP","med_lp"
"97",97,"mijn heer zak met rijst",1,"een",39,1,-0.655798614025116,3,1.08386795638733,0.606527405940722,0.858791506295836,0.876870562266945,-0.713901874399868,-0.713901874399868,-0.713901874399868,-0.713901874399868,97,"een","DET","high_lp"
"98",98,"mijn heer zak met rijst",1,"vreemd",40,1,-6.53803443908691,6,-0.326141145635356,1.08386795638733,0.606527405940722,0.858791506295836,0.247577343258918,-0.713901874399868,-0.713901874399868,-0.713901874399868,98,"vreemd","ADJ","med_lp"
"99",99,"mijn heer zak met rijst",1,"uiterlijk,",41,1,-4.25952249765396,10,0.220032566543906,-0.326141145635356,1.08386795638733,0.606527405940722,1.52954963347063,0.247577343258918,-0.713901874399868,-0.713901874399868,99,"uiterlijk","NOUN","med_lp"
"100",100,"mijn heer zak met rijst",1,"op",42,1,-5.93430233001709,2,-0.181422743604465,0.220032566543906,-0.326141145635356,1.08386795638733,-1.0343949469528,1.52954963347063,0.247577343258918,-0.713901874399868,100,"op","ADP","med_lp"
"101",101,"mijn heer zak met rijst",1,"wiens",43,1,-3.33044528961182,5,0.442738244925559,-0.181422743604465,0.220032566543906,-0.326141145635356,-0.0729157292940105,-1.0343949469528,1.52954963347063,0.247577343258918,101,"wiens","DET","med_lp"
"102",102,"mijn heer zak met rijst",1,"rood",44,1,-8.74267482757568,4,-0.854607379717928,0.442738244925559,-0.181422743604465,0.220032566543906,-0.393408801846939,-0.0729157292940105,-1.0343949469528,1.52954963347063,102,"rood","ADJ","low_lp"
"103",103,"mijn heer zak met rijst",1,"haar",45,1,-4.24563407897949,4,0.223361708272681,-0.854607379717928,0.442738244925559,-0.181422743604465,-0.393408801846939,-0.393408801846939,-0.0729157292940105,-1.0343949469528,103,"haar","PRON","med_lp"
"104",104,"mijn heer zak met rijst",1,"een",46,1,-4.93911695480347,3,0.0571294802408492,0.223361708272681,-0.854607379717928,0.442738244925559,-0.713901874399868,-0.393408801846939,-0.393408801846939,-0.0729157292940105,104,"een","DET","med_lp"
"105",105,"mijn heer zak met rijst",1,"kroon",47,1,-8.04765129089355,5,-0.688005845541677,0.0571294802408492,0.223361708272681,-0.854607379717928,-0.0729157292940105,-0.713901874399868,-0.393408801846939,-0.393408801846939,105,"kroon","NOUN","low_lp"
"106",106,"mijn heer zak met rijst",1,"geplaatst",48,1,-9.39200115203857,9,-1.01025500332642,-0.688005845541677,0.0571294802408492,0.223361708272681,1.2090565609177,-0.0729157292940105,-0.713901874399868,-0.393408801846939,106,"geplaatst","VERB","low_lp"
"107",107,"mijn heer zak met rijst",1,"was",49,1,-2.35049176216125,3,0.677639298599317,-1.01025500332642,-0.688005845541677,0.0571294802408492,-0.713901874399868,1.2090565609177,-0.0729157292940105,-0.713901874399868,107,"was","AUX","high_lp"
"108",108,"mijn heer zak met rijst",1,"in",50,1,-4.56162691116333,2,0.147616229375894,0.677639298599317,-1.01025500332642,-0.688005845541677,-1.0343949469528,-0.713901874399868,1.2090565609177,-0.0729157292940105,108,"in","ADP","med_lp"
"109",109,"mijn heer zak met rijst",1,"de",51,1,-1.37681007385254,2,0.911036952793787,0.147616229375894,0.677639298599317,-1.01025500332642,-1.0343949469528,-1.0343949469528,-0.713901874399868,1.2090565609177,109,"de","DET","high_lp"
"110",110,"mijn heer zak met rijst",1,"vorm",52,1,-2.56671762466431,4,0.625808592845724,0.911036952793787,0.147616229375894,0.677639298599317,-0.393408801846939,-1.0343949469528,-1.0343949469528,-0.713901874399868,110,"vorm","NOUN","med_lp"
"111",111,"mijn heer zak met rijst",1,"van",53,1,-0.0232378765940666,3,1.23549676282856,0.625808592845724,0.911036952793787,0.147616229375894,-0.713901874399868,-0.393408801846939,-1.0343949469528,-1.0343949469528,111,"van","ADP","high_lp"
"112",112,"mijn heer zak met rijst",1,"een",54,1,-0.148370444774628,3,1.20550169541859,1.23549676282856,0.625808592845724,0.911036952793787,-0.713901874399868,-0.713901874399868,-0.393408801846939,-1.0343949469528,112,"een","DET","high_lp"
"113",113,"mijn heer zak met rijst",1,"draak.",55,1,-3.87401992082596,6,0.312439970521963,1.20550169541859,1.23549676282856,0.625808592845724,0.247577343258918,-0.713901874399868,-0.713901874399868,-0.393408801846939,113,"draak","ADJ","med_lp"
"114",114,"mijn heer zak met rijst",1,"'Ik",0,2,-7.0299174785614,3,-0.444048618816666,0.312439970521963,1.20550169541859,1.23549676282856,-0.713901874399868,0.247577343258918,-0.713901874399868,-0.713901874399868,114,"ik","PRON","low_lp"
"115",115,"mijn heer zak met rijst",1,"ben",1,2,-1.22384798526764,3,0.947702932122633,-0.444048618816666,0.312439970521963,1.20550169541859,-0.713901874399868,-0.713901874399868,0.247577343258918,-0.713901874399868,115,"ben","AUX","high_lp"
"116",116,"mijn heer zak met rijst",1,"de",2,2,-2.00823020935059,2,0.759681555844313,0.947702932122633,-0.444048618816666,0.312439970521963,-1.0343949469528,-0.713901874399868,-0.713901874399868,0.247577343258918,116,"de","DET","high_lp"
"117",117,"mijn heer zak met rijst",1,"Drakenkoning",3,2,-8.95456886291504,12,-0.905399719123953,0.759681555844313,0.947702932122633,-0.444048618816666,2.17053577857649,-1.0343949469528,-0.713901874399868,-0.713901874399868,117,"drakenkoning","NOUN","low_lp"
"118",118,"mijn heer zak met rijst",1,"van",4,2,-1.19276189804077,3,0.955154463689832,-0.905399719123953,0.759681555844313,0.947702932122633,-0.713901874399868,2.17053577857649,-1.0343949469528,-0.713901874399868,118,"van","ADP","high_lp"
"119",119,"mijn heer zak met rijst",1,"het",5,2,-3.00498342514038,3,0.520753510704398,0.955154463689832,-0.905399719123953,0.759681555844313,-0.713901874399868,-0.713901874399868,2.17053577857649,-1.0343949469528,119,"het","DET","med_lp"
"120",120,"mijn heer zak met rijst",1,"meer",6,2,-7.40528583526611,4,-0.534026786184578,0.520753510704398,0.955154463689832,-0.905399719123953,-0.393408801846939,-0.713901874399868,-0.713901874399868,2.17053577857649,120,"meer","PRON","low_lp"
"121",121,"mijn heer zak met rijst",1,"Biwa',",7,2,-3.74304596474394,6,0.343835255528515,-0.534026786184578,0.520753510704398,0.955154463689832,0.247577343258918,-0.393408801846939,-0.713901874399868,-0.713901874399868,121,"biwa","SYM","med_lp"
"122",122,"mijn heer zak met rijst",1,"zo",8,2,-7.05806398391724,2,-0.450795514031709,0.343835255528515,-0.534026786184578,0.520753510704398,-1.0343949469528,0.247577343258918,-0.393408801846939,-0.713901874399868,122,"zo","ADV","low_lp"
"123",123,"mijn heer zak met rijst",1,"sprak",9,2,-1.27063357830048,5,0.936488129795468,-0.450795514031709,0.343835255528515,-0.534026786184578,-0.0729157292940105,-1.0343949469528,0.247577343258918,-0.393408801846939,123,"sprak","VERB","high_lp"
"124",124,"mijn heer zak met rijst",1,"de",10,2,-1.37123537063599,2,0.912373244385995,0.936488129795468,-0.450795514031709,0.343835255528515,-1.0343949469528,-0.0729157292940105,-1.0343949469528,0.247577343258918,124,"de","DET","high_lp"
"125",125,"mijn heer zak met rijst",1,"roodharige",11,2,-8.87148094177246,10,-0.885483019324187,0.912373244385995,0.936488129795468,-0.450795514031709,1.52954963347063,-1.0343949469528,-0.0729157292940105,-1.0343949469528,125,"roodharige","ADJ","low_lp"
"126",126,"mijn heer zak met rijst",1,"man.",12,2,-0.810406804084778,4,1.0468073961319,-0.885483019324187,0.912373244385995,0.936488129795468,-0.393408801846939,1.52954963347063,-1.0343949469528,-0.0729157292940105,126,"man","NOUN","high_lp"
"127",127,"mijn heer zak met rijst",1,"'Een",13,2,-6.28327476978302,4,-0.265073642864332,1.0468073961319,-0.885483019324187,0.912373244385995,-0.393408801846939,-0.393408801846939,1.52954963347063,-1.0343949469528,127,"een","DET","med_lp"
"128",128,"mijn heer zak met rijst",1,"ogenblik",14,2,-5.81554126739502,8,-0.152954966343725,-0.265073642864332,1.0468073961319,-0.885483019324187,0.888563488364776,-0.393408801846939,-0.393408801846939,1.52954963347063,128,"ogenblik","NOUN","med_lp"
"129",129,"mijn heer zak met rijst",1,"geleden",15,2,-0.919782638549805,7,1.02058931737349,-0.152954966343725,-0.265073642864332,1.0468073961319,0.568070415811847,0.888563488364776,-0.393408801846939,-0.393408801846939,129,"geleden","ADV","high_lp"
"130",130,"mijn heer zak met rijst",1,"nam",16,2,-6.39011478424072,3,-0.290683869541024,1.02058931737349,-0.152954966343725,-0.265073642864332,-0.713901874399868,0.568070415811847,0.888563488364776,-0.393408801846939,130,"nam","VERB","med_lp"
"131",131,"mijn heer zak met rijst",1,"ik",17,2,-0.735165596008301,2,1.06484318921979,-0.290683869541024,1.02058931737349,-0.152954966343725,-1.0343949469528,-0.713901874399868,0.568070415811847,0.888563488364776,131,"ik","PRON","high_lp"
"132",132,"mijn heer zak met rijst",1,"de",18,2,-1.62028706073761,2,0.852673980303238,1.06484318921979,-0.290683869541024,1.02058931737349,-1.0343949469528,-1.0343949469528,-0.713901874399868,0.568070415811847,132,"de","DET","high_lp"
"133",133,"mijn heer zak met rijst",1,"vorm",19,2,-5.84363555908203,4,-0.159689345612368,0.852673980303238,1.06484318921979,-0.290683869541024,-0.393408801846939,-1.0343949469528,-1.0343949469528,-0.713901874399868,133,"vorm","NOUN","med_lp"
"134",134,"mijn heer zak met rijst",1,"aan",20,2,-7.27233600616455,3,-0.502157871928052,-0.159689345612368,0.852673980303238,1.06484318921979,-0.713901874399868,-0.393408801846939,-1.0343949469528,-1.0343949469528,134,"aan","ADP","low_lp"
"135",135,"mijn heer zak met rijst",1,"van",21,2,-3.25132536888123,3,0.461703789949465,-0.502157871928052,-0.159689345612368,0.852673980303238,-0.713901874399868,-0.713901874399868,-0.393408801846939,-1.0343949469528,135,"van","ADP","med_lp"
"136",136,"mijn heer zak met rijst",1,"een",22,2,-0.611196160316467,3,1.09455944642141,0.461703789949465,-0.502157871928052,-0.159689345612368,-0.713901874399868,-0.713901874399868,-0.713901874399868,-0.393408801846939,136,"een","DET","high_lp"
"137",137,"mijn heer zak met rijst",1,"vreselijk",23,2,-11.1804275512695,9,-1.43895211378047,1.09455944642141,0.461703789949465,-0.502157871928052,1.2090565609177,-0.713901874399868,-0.713901874399868,-0.713901874399868,137,"vreselijk","ADJ","low_lp"
"138",138,"mijn heer zak met rijst",1,"monster",24,2,-2.76536846160889,7,0.578190731789747,-1.43895211378047,1.09455944642141,0.461703789949465,0.568070415811847,1.2090565609177,-0.713901874399868,-0.713901874399868,138,"monster","NOUN","med_lp"
"139",139,"mijn heer zak met rijst",1,"in",25,2,-3.74942874908447,2,0.342305261783951,0.578190731789747,-1.43895211378047,1.09455944642141,-1.0343949469528,0.568070415811847,1.2090565609177,-0.713901874399868,139,"in","ADP","med_lp"
"140",140,"mijn heer zak met rijst",1,"de",26,2,-1.04689395427704,2,0.990119931671223,0.342305261783951,0.578190731789747,-1.43895211378047,-1.0343949469528,-1.0343949469528,0.568070415811847,1.2090565609177,140,"de","DET","high_lp"
"141",141,"mijn heer zak met rijst",1,"hoop",27,2,-4.32122564315796,4,0.205241932612946,0.990119931671223,0.342305261783951,0.578190731789747,-0.393408801846939,-1.0343949469528,-1.0343949469528,0.568070415811847,141,"hoop","NOUN","med_lp"
"142",142,"mijn heer zak met rijst",1,"een",28,2,-5.59104585647583,3,-0.0991419975726104,0.205241932612946,0.990119931671223,0.342305261783951,-0.713901874399868,-0.393408801846939,-1.0343949469528,-1.0343949469528,142,"een","DET","med_lp"
"143",143,"mijn heer zak met rijst",1,"sterveling",29,2,-8.86768746376038,10,-0.884573698670539,-0.0991419975726104,0.205241932612946,0.990119931671223,1.52954963347063,-0.713901874399868,-0.393408801846939,-1.0343949469528,143,"sterveling","NOUN","low_lp"
"144",144,"mijn heer zak met rijst",1,"te",30,2,-1.28771388530731,2,0.932393872261222,-0.884573698670539,-0.0991419975726104,0.205241932612946,-1.0343949469528,1.52954963347063,-0.713901874399868,-0.393408801846939,144,"te","ADP","high_lp"
"145",145,"mijn heer zak met rijst",1,"vinden,",31,2,-4.39598631858826,7,0.187321326237227,0.932393872261222,-0.884573698670539,-0.0991419975726104,0.568070415811847,-1.0343949469528,1.52954963347063,-0.713901874399868,145,"vinden","VERB","med_lp"
"146",146,"mijn heer zak met rijst",1,"die",32,2,-1.65493988990784,3,0.844367478150997,0.187321326237227,0.932393872261222,-0.884573698670539,-0.713901874399868,0.568070415811847,-1.0343949469528,1.52954963347063,146,"die","PRON","high_lp"
"147",147,"mijn heer zak met rijst",1,"niet",33,2,-4.05238628387451,4,0.269684426053377,0.844367478150997,0.187321326237227,0.932393872261222,-0.393408801846939,-0.713901874399868,0.568070415811847,-1.0343949469528,147,"niet","ADV","med_lp"
"148",148,"mijn heer zak met rijst",1,"bang",34,2,-6.57917737960815,4,-0.336003368494861,0.269684426053377,0.844367478150997,0.187321326237227,-0.393408801846939,-0.393408801846939,-0.713901874399868,0.568070415811847,148,"bang","ADJ","med_lp"
"149",149,"mijn heer zak met rijst",1,"voor",35,2,-2.42580556869507,4,0.659586103202387,-0.336003368494861,0.269684426053377,0.844367478150997,-0.393408801846939,-0.393408801846939,-0.393408801846939,-0.713901874399868,149,"voor","ADP","med_lp"
"150",150,"mijn heer zak met rijst",1,"mij",36,2,-2.58817315101624,3,0.620665567583796,0.659586103202387,-0.336003368494861,0.269684426053377,-0.713901874399868,-0.393408801846939,-0.393408801846939,-0.393408801846939,150,"mij","PRON","med_lp"
"151",151,"mijn heer zak met rijst",1,"is.",37,2,-6.62061166763306,3,-0.345935429192264,0.620665567583796,0.659586103202387,-0.336003368494861,-0.713901874399868,-0.713901874399868,-0.393408801846939,-0.393408801846939,151,"is","AUX","med_lp"
"152",152,"mijn heer zak met rijst",1,"U,",38,2,-7.483069896698,2,-0.552672117292177,-0.345935429192264,0.620665567583796,0.659586103202387,-1.0343949469528,-0.713901874399868,-0.713901874399868,-0.393408801846939,152,"u","PRON","low_lp"
"153",153,"mijn heer zak met rijst",1,"o",39,2,-7.61437559127808,1,-0.584146922113247,-0.552672117292177,-0.345935429192264,0.620665567583796,-1.35488801950573,-1.0343949469528,-0.713901874399868,-0.713901874399868,153,"o","INTJ","low_lp"
"154",154,"mijn heer zak met rijst",1,"Heer,",40,2,-5.34462261199951,5,-0.0400727885175784,-0.584146922113247,-0.552672117292177,-0.345935429192264,-0.0729157292940105,-1.35488801950573,-1.0343949469528,-0.713901874399868,154,"heer","NOUN","med_lp"
"155",155,"mijn heer zak met rijst",1,"hebt",41,2,-5.58267402648926,4,-0.0971352170162516,-0.0400727885175784,-0.584146922113247,-0.552672117292177,-0.393408801846939,-0.0729157292940105,-1.35488801950573,-1.0343949469528,155,"hebt","VERB","med_lp"
"156",156,"mijn heer zak met rijst",1,"geen",42,2,-5.55690002441406,4,-0.0909570258314054,-0.0971352170162516,-0.0400727885175784,-0.584146922113247,-0.393408801846939,-0.393408801846939,-0.0729157292940105,-1.35488801950573,156,"geen","DET","med_lp"
"157",157,"mijn heer zak met rijst",1,"vrees",43,2,-5.20531940460205,5,-0.00668092933122737,-0.0909570258314054,-0.0971352170162516,-0.0400727885175784,-0.0729157292940105,-0.393408801846939,-0.393408801846939,-0.0729157292940105,157,"vrees","NOUN","med_lp"
"158",158,"mijn heer zak met rijst",1,"getoond,",44,2,-10.2807666063309,8,-1.22329769957064,-0.00668092933122737,-0.0909570258314054,-0.0971352170162516,0.888563488364776,-0.0729157292940105,-0.393408801846939,-0.393408801846939,158,"getoond","VERB","low_lp"
"159",159,"mijn heer zak met rijst",1,"en",45,2,-2.53342628479004,2,0.633788737409336,-1.22329769957064,-0.00668092933122737,-0.0909570258314054,-1.0343949469528,0.888563488364776,-0.0729157292940105,-0.393408801846939,159,"en","CCONJ","med_lp"
"160",160,"mijn heer zak met rijst",1,"ik",46,2,-1.69066607952118,2,0.835803684717083,0.633788737409336,-1.22329769957064,-0.00668092933122737,-1.0343949469528,-1.0343949469528,0.888563488364776,-0.0729157292940105,160,"ik","PRON","high_lp"
"161",161,"mijn heer zak met rijst",1,"ben",47,2,-1.75957441329956,3,0.819285921621158,0.835803684717083,0.633788737409336,-1.22329769957064,-0.713901874399868,-1.0343949469528,-1.0343949469528,0.888563488364776,161,"ben","AUX","high_lp"
"162",162,"mijn heer zak met rijst",1,"daarover",48,2,-9.9379997253418,8,-1.14113431196768,0.819285921621158,0.835803684717083,0.633788737409336,0.888563488364776,-0.713901874399868,-1.0343949469528,-1.0343949469528,162,"daarover","ADV","low_lp"
"163",163,"mijn heer zak met rijst",1,"zeer",49,2,-4.04266214370728,4,0.272015363906416,-1.14113431196768,0.819285921621158,0.835803684717083,-0.393408801846939,0.888563488364776,-0.713901874399868,-1.0343949469528,163,"zeer","ADV","med_lp"
"164",164,"mijn heer zak met rijst",1,"verheugd.",50,2,-4.420774102211,9,0.181379537848172,0.272015363906416,-1.14113431196768,0.819285921621158,1.2090565609177,-0.393408801846939,0.888563488364776,-0.713901874399868,164,"verheugd","NOUN","med_lp"
"165",165,"mijn heer zak met rijst",1,"Een",51,2,-4.89749622344971,3,0.0671062325824687,0.181379537848172,0.272015363906416,-1.14113431196768,-0.713901874399868,1.2090565609177,-0.393408801846939,0.888563488364776,165,"een","DET","med_lp"
"166",166,"mijn heer zak met rijst",1,"grote",52,2,-5.12650299072266,5,0.0122118631823336,0.0671062325824687,0.181379537848172,0.272015363906416,-0.0729157292940105,-0.713901874399868,1.2090565609177,-0.393408801846939,166,"grote","ADJ","med_lp"
"167",167,"mijn heer zak met rijst",1,"honderdpoot",53,2,-14.0685796737671,11,-2.13126043018582,0.0122118631823336,0.0671062325824687,0.181379537848172,1.85004270602356,-0.0729157292940105,-0.713901874399868,1.2090565609177,167,"honderdpoot","NOUN","low_lp"
"168",168,"mijn heer zak met rijst",1,"komt",54,2,-5.68391799926758,4,-0.121404037136341,-2.13126043018582,0.0122118631823336,0.0671062325824687,-0.393408801846939,1.85004270602356,-0.0729157292940105,-0.713901874399868,168,"komt","VERB","med_lp"
"169",169,"mijn heer zak met rijst",1,"telkens",55,2,-10.0156469345093,7,-1.15974683872263,-0.121404037136341,-2.13126043018582,0.0122118631823336,0.568070415811847,-0.393408801846939,1.85004270602356,-0.0729157292940105,169,"telkens","ADV","low_lp"
"170",170,"mijn heer zak met rijst",1,"van",56,2,-5.47297239303589,3,-0.0708390421813395,-1.15974683872263,-0.121404037136341,-2.13126043018582,-0.713901874399868,0.568070415811847,-0.393408801846939,1.85004270602356,170,"van","ADP","med_lp"
"171",171,"mijn heer zak met rijst",1,"die",57,2,-5.32767057418823,3,-0.0360092779201455,-0.0708390421813395,-1.15974683872263,-0.121404037136341,-0.713901874399868,-0.713901874399868,0.568070415811847,-0.393408801846939,171,"die","PRON","med_lp"
"172",172,"mijn heer zak met rijst",1,"berg",58,2,-6.64535093307495,4,-0.351865587466742,-0.0360092779201455,-0.0708390421813395,-1.15974683872263,-0.393408801846939,-0.713901874399868,-0.713901874399868,0.568070415811847,172,"berg","NOUN","med_lp"
"173",173,"mijn heer zak met rijst",1,"af,",59,2,-3.61866462230682,3,0.37365024938016,-0.351865587466742,-0.0360092779201455,-0.0708390421813395,-0.713901874399868,-0.393408801846939,-0.713901874399868,-0.713901874399868,173,"af","ADP","med_lp"
"174",174,"mijn heer zak met rijst",1,"komt",60,2,-6.67730140686035,4,-0.359524317954801,0.37365024938016,-0.351865587466742,-0.0360092779201455,-0.393408801846939,-0.713901874399868,-0.393408801846939,-0.713901874399868,174,"komt","VERB","med_lp"
"175",175,"mijn heer zak met rijst",1,"mijn",61,2,-5.07848167419434,4,0.0237228762409322,-0.359524317954801,0.37365024938016,-0.351865587466742,-0.393408801846939,-0.393408801846939,-0.713901874399868,-0.393408801846939,175,"mijn","PRON","med_lp"
